Date,Open,High,Low,Close,AdjClose,Volume
2/27/2018,44.775002,45.119999,44.540001,44.5975,42.773285,155712400
2/28/2018,44.814999,45.154999,44.512501,44.529999,42.708546,151128400
3/1/2018,44.634998,44.945,43.165001,43.75,41.960453,195208000
3/2/2018,43.200001,44.075001,43.112499,44.052502,42.250584,153816000
3/5/2018,43.802502,44.435001,43.630001,44.205002,42.396847,113605600
3/6/2018,44.477501,44.5625,44.032501,44.1675,42.36087,95154000
3/7/2018,43.735001,43.962502,43.567501,43.7575,41.967644,126814000
3/8/2018,43.869999,44.279999,43.767502,44.235001,42.425617,95096400
3/9/2018,44.490002,45,44.3475,44.994999,43.154526,128740800
3/12/2018,45.072498,45.5975,45.052502,45.43,43.571728,128828400
3/13/2018,45.647499,45.875,44.810001,44.9925,43.15213,126774000
3/14/2018,45.080002,45.130001,44.452499,44.610001,42.785275,117473600
3/15/2018,44.625,45.060001,44.517502,44.662498,42.835629,90975200
3/16/2018,44.662498,44.779999,44.404999,44.505001,42.684574,157618800
3/19/2018,44.330002,44.3675,43.415001,43.825001,42.032379,133787200
3/20/2018,43.810001,44.200001,43.735001,43.810001,42.018002,78597600
3/21/2018,43.759998,43.772499,42.814999,42.817501,41.06609,148219600
3/22/2018,42.5,43.169998,42.150002,42.212502,40.485836,165963200
3/23/2018,42.0975,42.48,41.235001,41.235001,39.548325,164115200
3/26/2018,42.017502,43.275002,41.610001,43.192501,41.425751,150164800
3/27/2018,43.419998,43.787498,41.73,42.084999,40.363552,163690400
3/28/2018,41.8125,42.505001,41.297501,41.619999,39.917568,166674000
3/29/2018,41.952499,42.9375,41.724998,41.945,40.229286,153594000
4/2/2018,41.66,42.235001,41.1175,41.669998,39.96553,150347200
4/3/2018,41.91,42.1875,41.220001,42.0975,40.375549,121112000
4/4/2018,41.220001,43.002499,41.192501,42.9025,41.14761,138422000
4/5/2018,43.145,43.557499,43.02,43.200001,41.432957,107732800
4/6/2018,42.7425,43.119999,42.049999,42.095001,40.373154,140021200
4/9/2018,42.470001,43.272499,42.462502,42.512501,40.773571,116070800
4/10/2018,43.25,43.5,42.8825,43.3125,41.540848,113634400
4/11/2018,43.057499,43.48,42.924999,43.110001,41.346634,89726400
4/12/2018,43.352501,43.75,43.259998,43.535,41.75425,91557200
4/13/2018,43.695,43.959999,43.462502,43.682499,41.895714,100497200
4/16/2018,43.7575,44.047501,43.7075,43.955002,42.157074,86313600
4/17/2018,44.122501,44.735001,44.102501,44.560001,42.737324,106421600
4/18/2018,44.452499,44.705002,44.220001,44.459999,42.641407,83018000
4/19/2018,43.439999,43.8475,43.165001,43.200001,41.432957,139235200
4/20/2018,42.650002,42.805,41.357498,41.43,39.735352,261964400
4/23/2018,41.7075,41.73,41.022499,41.310001,39.620258,146062000
4/24/2018,41.4175,41.5825,40.305,40.735001,39.068783,134768000
4/25/2018,40.654999,41.355,40.602501,40.912498,39.239021,113528400
4/26/2018,41.029999,41.432499,40.842499,41.055,39.37569,111852000
4/27/2018,41,41.0825,40.157501,40.580002,38.92012,142623200
4/30/2018,40.532501,41.814999,40.459999,41.314999,39.625046,169709600
5/1/2018,41.602501,42.299999,41.317501,42.275002,40.54578,214277600
5/2/2018,43.807499,44.4375,43.450001,44.142502,42.336899,266157600
5/3/2018,43.970001,44.375,43.610001,44.2225,42.413616,136272800
5/4/2018,44.5625,46.0625,44.5425,45.9575,44.077656,224805200
5/7/2018,46.294998,46.9175,46.1875,46.290001,44.396557,169805600
5/8/2018,46.247501,46.555,45.9175,46.512501,44.609959,113611200
5/9/2018,46.637501,46.849998,46.305,46.84,44.924061,92844800
5/10/2018,46.935001,47.592499,46.912498,47.509998,45.566654,111957200
5/11/2018,47.372501,47.514999,46.862499,47.147499,45.393353,104848800
5/14/2018,47.252499,47.3825,46.965,47.037498,45.287445,83115200
5/15/2018,46.695,46.767502,46.275002,46.610001,44.875851,94780800
5/16/2018,46.517502,47.115002,46.5,47.044998,45.294659,76732400
5/17/2018,47,47.227501,46.59,46.747501,45.008232,69176000
5/18/2018,46.797501,46.952499,46.532501,46.577499,44.844559,73190800
5/21/2018,47,47.317501,46.727501,46.907501,45.162277,73603200
5/22/2018,47.095001,47.220001,46.695,46.790001,45.049152,60962800
5/23/2018,46.587502,47.125,46.439999,47.09,45.33799,80233600
5/24/2018,47.192501,47.209999,46.552502,47.037498,45.287445,92936000
5/25/2018,47.057499,47.412498,46.912498,47.145,45.390942,69844000
5/29/2018,46.900002,47.1875,46.717499,46.974998,45.227261,90056400
5/30/2018,46.93,47,46.695,46.875,45.130989,74762000
5/31/2018,46.805,47.057499,46.535,46.717499,44.979343,109931200
6/1/2018,46.997501,47.564999,46.9375,47.560001,45.790504,93770000
6/4/2018,47.91,48.355,47.837502,47.9575,46.173218,105064800
6/5/2018,48.267502,48.485001,48.09,48.327499,46.529449,86264000
6/6/2018,48.407501,48.52,47.98,48.494999,46.690712,83734400
6/7/2018,48.535,48.549999,48.084999,48.365002,46.565548,85388800
6/8/2018,47.7925,48,47.442501,47.924999,46.141914,106627200
6/11/2018,47.837502,47.9925,47.552502,47.807499,46.028782,73234000
6/12/2018,47.8475,48.1525,47.787498,48.07,46.281528,67644400
6/13/2018,48.105,48.220001,47.610001,47.674999,45.90123,86553600
6/14/2018,47.887501,47.892502,47.555,47.700001,45.925289,86440400
6/15/2018,47.5075,47.540001,47.064999,47.209999,45.453522,246876800
6/18/2018,46.970001,47.305,46.799999,47.185001,45.429455,73939600
6/19/2018,46.285,46.5825,45.862499,46.422501,44.69532,134314000
6/20/2018,46.587502,46.799999,46.432499,46.625,44.890285,82514800
6/21/2018,46.8125,47.087502,46.235001,46.365002,44.639961,102847600
6/22/2018,46.529999,46.537498,46.174999,46.23,44.509987,108801600
6/25/2018,45.849998,46.23,45.182499,45.5425,43.848064,126652400
6/26/2018,45.747501,46.6325,45.634998,46.107498,44.39204,98276800
6/27/2018,46.307499,46.82,46.0075,46.040001,44.327049,101141200
6/28/2018,46.025002,46.552502,45.950001,46.375,44.649597,69460800
6/29/2018,46.572498,46.797501,45.727501,46.2775,44.555714,90950800
7/2/2018,45.955002,46.825001,45.855,46.794998,45.053963,70925200
7/3/2018,46.947498,46.987499,45.884998,45.98,44.269279,55819200
7/5/2018,46.314999,46.602501,46.07,46.349998,44.625515,66416800
7/6/2018,46.355,47.107498,46.299999,46.9925,45.244118,69940800
7/9/2018,47.375,47.669998,47.325001,47.645,45.872337,79026400
7/10/2018,47.677502,47.82,47.544998,47.587502,45.816978,63756400
7/11/2018,47.125,47.445,46.9025,46.970001,45.22245,75326000
7/12/2018,47.3825,47.852501,47.327499,47.7575,45.980652,72164400
7/13/2018,47.77,47.959999,47.724998,47.8325,46.052864,50055600
7/16/2018,47.880001,48.162498,47.605,47.727501,45.951763,60172400
7/17/2018,47.4375,47.967499,47.299999,47.862499,46.081741,62138000
7/18/2018,47.945,47.950001,47.482498,47.599998,45.829006,65573600
7/19/2018,47.422501,48.137501,47.422501,47.970001,46.185249,81147200
7/20/2018,47.945,48.107498,47.5425,47.860001,46.079342,82704800
7/23/2018,47.669998,47.990002,47.389999,47.9025,46.120262,63957600
7/24/2018,48.112499,48.415001,48.012501,48.25,46.454823,74791600
7/25/2018,48.264999,48.712502,48.107498,48.705002,46.892902,66839600
7/26/2018,48.6525,48.990002,48.4025,48.552502,46.746075,76304000
7/27/2018,48.747501,48.797501,47.525002,47.744999,45.96862,96096000
7/30/2018,47.974998,48.049999,47.267502,47.477501,45.711067,84118000
7/31/2018,47.575001,48.035,47.334999,47.572498,45.802532,157492000
8/1/2018,49.782501,50.439999,49.327499,50.375,48.500771,271742800
8/2/2018,50.145,52.095001,50.087502,51.8475,49.918484,249616000
8/3/2018,51.7575,52.185001,51.369999,51.997501,50.062901,133789600
8/6/2018,52,52.3125,51.767502,52.267502,50.322857,101701600
8/7/2018,52.330002,52.375,51.689999,51.7775,49.851086,102349600
8/8/2018,51.512501,51.952499,51.130001,51.8125,49.884781,90102000
8/9/2018,52.3825,52.445,51.799999,52.220001,50.277122,93970400
8/10/2018,51.84,52.275002,51.6675,51.8825,50.127361,98444800
8/13/2018,52.327499,52.737499,51.924999,52.217499,50.451035,103563600
8/14/2018,52.540001,52.639999,52.064999,52.4375,50.663593,82992000
8/15/2018,52.305,52.685001,52.0825,52.560001,50.781948,115230400
8/16/2018,52.9375,53.452499,52.8675,53.330002,51.525898,114001600
8/17/2018,53.360001,54.487499,53.290001,54.395,52.554874,141708000
8/20/2018,54.525002,54.794998,53.7775,53.865002,52.042805,121150800
8/21/2018,54.200001,54.297501,53.5075,53.759998,51.941353,104639200
8/22/2018,53.525002,54.09,53.459999,53.762501,51.943768,76072400
8/23/2018,53.662498,54.262501,53.650002,53.872501,52.050045,75532800
8/24/2018,54.150002,54.224998,53.7775,54.040001,52.211876,73905600
8/27/2018,54.287498,54.685001,54.0825,54.485001,52.641834,82100400
8/28/2018,54.752499,55.134998,54.73,54.924999,53.06694,91107200
8/29/2018,55.037498,55.872501,54.852501,55.744999,53.859203,109019200
8/30/2018,55.8125,57.064999,55.599998,56.2575,54.354366,195175200
8/31/2018,56.627499,57.217499,56.5,56.907501,54.982376,173360400
9/4/2018,57.102501,57.294998,56.657501,57.09,55.158707,109560400
9/5/2018,57.247501,57.4175,56.275002,56.717499,54.798805,133332000
9/6/2018,56.557499,56.837502,55.325001,55.775002,53.888191,137160000
9/7/2018,55.462502,56.342499,55.177502,55.325001,53.453419,150479200
9/10/2018,55.237499,55.462502,54.1175,54.5825,52.736023,158066000
9/11/2018,54.502499,56.075001,54.139999,55.962502,54.069351,142996000
9/12/2018,56.235001,56.25,54.959999,55.267502,53.397858,197114800
9/13/2018,55.880001,57.087502,55.642502,56.602501,54.687687,166825600
9/14/2018,56.4375,56.709999,55.630001,55.959999,54.066936,127997200
9/17/2018,55.537498,55.737499,54.317501,54.470001,52.627342,148780400
9/18/2018,54.447498,55.462502,54.279999,54.560001,52.714294,126286800
9/19/2018,54.625,54.904999,53.825001,54.592499,52.745693,108495200
9/20/2018,55.060001,55.57,54.787498,55.0075,53.146652,106435200
9/21/2018,55.195,55.34,54.322498,54.415001,52.574192,384986800
9/24/2018,54.205002,55.314999,54.157501,55.197498,53.330227,110773600
9/25/2018,54.9375,55.705002,54.924999,55.547501,53.668381,98217600
9/26/2018,55.25,55.9375,54.939999,55.105,53.240852,95938800
9/27/2018,55.955002,56.610001,55.884998,56.237499,54.335045,120724800
9/28/2018,56.197498,56.459999,56.005001,56.435001,54.525871,91717600
10/1/2018,56.987499,57.355,56.587502,56.814999,54.893009,94403200
10/2/2018,56.8125,57.5,56.657501,57.32,55.380924,99152800
10/3/2018,57.512501,58.3675,57.445,58.017502,56.054825,114619200
10/4/2018,57.695,58.087502,56.682499,56.997501,55.069332,128168000
10/5/2018,56.990002,57.102501,55.145,56.072498,54.175613,134322000
10/8/2018,55.552502,56.200001,55.049999,55.942501,54.05003,118655600
10/9/2018,55.91,56.817501,55.5625,56.717499,54.798805,107564000
10/10/2018,56.365002,56.587502,54.012501,54.09,52.260185,167962400
10/11/2018,53.630001,54.875,53.080002,53.612499,51.79884,212497600
10/12/2018,55.105,55.720001,54.209999,55.5275,53.649063,161351600
10/15/2018,55.290001,55.4575,54.317501,54.34,52.501736,123164000
10/16/2018,54.732498,55.747501,54.189999,55.537498,53.658722,116736000
10/17/2018,55.575001,55.66,54.834999,55.297501,53.426842,91541600
10/18/2018,54.465,54.935001,53.25,54.005001,52.178074,130325200
10/19/2018,54.514999,55.314999,54.357498,54.827499,52.972736,132314800
10/22/2018,54.947498,55.84,54.735001,55.162498,53.29641,115168400
10/23/2018,53.9575,55.8125,53.674999,55.682499,53.798809,155071200
10/24/2018,55.650002,56.057499,53.634998,53.772499,51.95343,163702000
10/25/2018,54.427502,55.345001,54.1875,54.950001,53.091099,119423200
10/26/2018,53.974998,55.047501,53.1675,54.075001,52.245705,189033600
10/29/2018,54.797501,54.922501,51.522499,53.060001,51.265034,183742000
10/30/2018,52.787498,53.794998,52.317501,53.325001,51.521072,146640000
10/31/2018,54.220001,55.112499,54.154999,54.715,52.864048,153435600
11/1/2018,54.762501,55.59,54.202499,55.555,53.675632,233292800
11/2/2018,52.387501,53.412498,51.357498,51.869999,50.115288,365314800
11/5/2018,51.075001,51.0975,49.5425,50.397499,48.692596,264654800
11/6/2018,50.48,51.18,50.422501,50.942501,49.21917,127531600
11/7/2018,51.4925,52.514999,51.032501,52.487499,50.711903,133697600
11/8/2018,52.494999,52.529999,51.6875,52.122501,50.534962,101450400
11/9/2018,51.387501,51.502499,50.5625,51.1175,49.560566,137463200
11/12/2018,49.75,49.962502,48.447498,48.5425,47.063999,204542000
11/13/2018,47.907501,49.294998,47.862499,48.057499,46.593769,187531600
11/14/2018,48.474998,48.619999,46.482498,46.700001,45.277615,243204000
11/15/2018,47.0975,47.9925,46.724998,47.852501,46.395016,185915200
11/16/2018,47.625,48.7425,47.365002,48.3825,46.908871,147713200
11/19/2018,47.5,47.674999,46.247501,46.465,45.049778,167701200
11/20/2018,44.592499,45.3675,43.877499,44.244999,42.897396,271300800
11/21/2018,44.932499,45.067501,44.137501,44.195,42.848915,124496800
11/23/2018,43.735001,44.150002,43.025002,43.072498,41.760605,94496000
11/26/2018,43.560001,43.737499,42.564999,43.654999,42.325367,179994000
11/27/2018,42.877499,43.692501,42.720001,43.560001,42.233261,165549600
11/28/2018,44.182499,45.322498,43.732498,45.235001,43.857231,184250000
11/29/2018,45.665001,45.700001,44.424999,44.887501,43.520332,167080000
11/30/2018,45.072498,45.0825,44.2575,44.645,43.28521,158126000
12/3/2018,46.115002,46.235001,45.302502,46.205002,44.797695,163210000
12/4/2018,45.237499,45.5975,44.067501,44.172501,42.827106,165377200
12/6/2018,42.939999,43.695,42.605,43.68,42.349598,172393600
12/7/2018,43.372501,43.622501,42.075001,42.122501,40.839539,169126400
12/10/2018,41.25,42.522499,40.8325,42.400002,41.108589,248104000
12/11/2018,42.915001,42.947498,41.75,42.157501,40.87347,189126800
12/12/2018,42.599998,42.98,42.255001,42.275002,40.9874,142510800
12/13/2018,42.622501,43.142502,42.387501,42.737499,41.435814,127594400
12/14/2018,42.25,42.27,41.32,41.369999,40.109955,162814800
12/17/2018,41.362499,42.087502,40.682499,40.985001,39.736687,177151600
12/18/2018,41.345001,41.8825,41.0975,41.517502,40.252964,135366000
12/19/2018,41.5,41.862499,39.772499,40.2225,38.997402,196189200
12/20/2018,40.099998,40.5275,38.825001,39.2075,38.013321,259092000
12/21/2018,39.215,39.540001,37.407501,37.682499,36.534767,382978400
12/24/2018,37.037498,37.887501,36.647499,36.7075,35.589466,148676800
12/26/2018,37.075001,39.307499,36.68,39.2925,38.095741,234330000
12/27/2018,38.959999,39.192501,37.517502,39.037498,37.848499,212468400
12/28/2018,39.375,39.630001,38.637501,39.057499,37.867897,169165600
12/31/2018,39.6325,39.84,39.119999,39.435001,38.233902,140014000
1/2/2019,38.7225,39.712502,38.557499,39.48,38.277523,148158800
1/3/2019,35.994999,36.43,35.5,35.547501,34.464802,365248800
1/4/2019,36.1325,37.137501,35.950001,37.064999,35.936085,234428400
1/7/2019,37.174999,37.2075,36.474998,36.982498,35.856091,219111200
1/8/2019,37.389999,37.955002,37.130001,37.6875,36.539619,164101200
1/9/2019,37.822498,38.6325,37.407501,38.327499,37.16013,180396400
1/10/2019,38.125,38.4925,37.715,38.450001,37.278893,143122800
1/11/2019,38.220001,38.424999,37.877499,38.072498,36.912895,108092800
1/14/2019,37.712502,37.817501,37.305,37.5,36.357838,129756800
1/15/2019,37.567501,38.3475,37.512501,38.267502,37.101952,114843600
1/16/2019,38.27,38.970001,38.25,38.735001,37.555214,122278800
1/17/2019,38.549999,39.415001,38.314999,38.965,37.778206,119284800
1/18/2019,39.375,39.470001,38.994999,39.205002,38.010902,135004000
1/22/2019,39.102501,39.182499,38.154999,38.325001,37.1577,121576000
1/23/2019,38.537498,38.785,37.924999,38.48,37.307983,92522400
1/24/2019,38.5275,38.619999,37.935001,38.174999,37.012272,101766000
1/25/2019,38.869999,39.532501,38.580002,39.439999,38.238739,134142000
1/28/2019,38.947498,39.0825,38.415001,39.075001,37.884865,104768400
1/29/2019,39.0625,39.532501,38.5275,38.669998,37.492191,166348800
1/30/2019,40.8125,41.537498,40.057499,41.3125,40.054211,244439200
1/31/2019,41.5275,42.25,41.139999,41.610001,40.342655,162958400
2/1/2019,41.740002,42.244999,41.482498,41.630001,40.362038,130672400
2/4/2019,41.852501,42.915001,41.82,42.8125,41.508526,125982000
2/5/2019,43.215,43.77,43.087502,43.544998,42.218708,144406400
2/6/2019,43.662498,43.892502,43.212502,43.560001,42.233261,112958400
2/7/2019,43.099998,43.485001,42.584999,42.735001,41.43338,126966800
2/8/2019,42.247501,42.665001,42.105,42.602501,41.482071,95280000
2/11/2019,42.762501,42.802502,42.3125,42.357498,41.243511,83973600
2/12/2019,42.525002,42.75,42.424999,42.7225,41.598911,89134000
2/13/2019,42.8475,43.119999,42.48,42.544998,41.426079,89960800
2/14/2019,42.427502,42.814999,42.345001,42.700001,41.577003,87342800
2/15/2019,42.8125,42.924999,42.4375,42.605,41.484505,98507200
2/19/2019,42.427502,42.860001,42.372501,42.732498,41.608646,75891200
2/20/2019,42.797501,43.330002,42.747501,43.0075,41.876415,104457600
2/21/2019,42.950001,43.092499,42.575001,42.764999,41.640293,68998800
2/22/2019,42.895,43.25,42.845001,43.2425,42.10524,75652800
2/25/2019,43.540001,43.967499,43.487499,43.557499,42.411949,87493600
2/26/2019,43.427502,43.825001,43.2925,43.5825,42.436295,68280800
2/27/2019,43.302502,43.75,43.182499,43.717499,42.567738,111341600
2/28/2019,43.580002,43.727501,43.23,43.287498,42.149052,112861600
3/1/2019,43.57,43.787498,43.2225,43.7425,42.592091,103544800
3/4/2019,43.922501,44.4375,43.4925,43.962502,42.806301,109744800
3/5/2019,43.985001,44,43.634998,43.8825,42.728413,78949600
3/6/2019,43.6675,43.872501,43.485001,43.630001,42.482548,83241600
3/7/2019,43.467499,43.610001,43.005001,43.125,41.990829,99185600
3/8/2019,42.580002,43.267502,42.375,43.227501,42.090645,95997600
3/11/2019,43.872501,44.779999,43.837502,44.724998,43.548748,128044000
3/12/2019,45,45.6675,44.842499,45.227501,44.03804,129870400
3/13/2019,45.5625,45.825001,45.23,45.427502,44.232773,124130000
3/14/2019,45.974998,46.025002,45.639999,45.932499,44.724487,94318000
3/15/2019,46.212502,46.8325,45.935001,46.529999,45.306282,156171600
3/18/2019,46.450001,47.0975,46.447498,47.005001,45.768784,104879200
3/19/2019,47.087502,47.247501,46.48,46.6325,45.406078,126585600
3/20/2019,46.557499,47.372501,46.182499,47.040001,45.802864,124140800
3/21/2019,47.505001,49.0825,47.452499,48.772499,47.489799,204136800
3/22/2019,48.834999,49.422501,47.695,47.762501,46.506363,169630800
3/25/2019,47.877499,47.994999,46.650002,47.185001,45.944054,175381200
3/26/2019,47.915001,48.220001,46.145,46.697498,45.469368,199202000
3/27/2019,47.1875,47.439999,46.637501,47.1175,45.87833,119393600
3/28/2019,47.237499,47.389999,46.8825,47.18,45.939186,83121600
3/29/2019,47.4575,47.52,47.134998,47.487499,46.238594,94256000
4/1/2019,47.91,47.919998,47.095001,47.810001,46.55262,111448000
4/2/2019,47.772499,48.615002,47.762501,48.505001,47.229336,91062800
4/3/2019,48.3125,49.125,48.287498,48.837502,47.553089,93087200
4/4/2019,48.697498,49.092499,48.285,48.922501,47.635853,76457200
4/5/2019,49.112499,49.275002,48.982498,49.25,47.954742,74106400
4/8/2019,49.105,50.057499,49.084999,50.025002,48.709358,103526800
4/9/2019,50.080002,50.712502,49.807499,49.875,48.563305,143072800
4/10/2019,49.669998,50.185001,49.544998,50.154999,48.835938,86781200
4/11/2019,50.212502,50.25,49.610001,49.737499,48.42942,83603200
4/12/2019,49.799999,50.035,49.052502,49.717499,48.409939,111042800
4/15/2019,49.645,49.962502,49.502499,49.807499,48.497578,70146400
4/16/2019,49.865002,50.342499,49.639999,49.8125,48.502449,102785600
4/17/2019,49.884998,50.845001,49.6525,50.782501,49.446938,115627200
4/18/2019,50.779999,51.037498,50.630001,50.965,49.624638,96783200
4/22/2019,50.7075,51.235001,50.584999,51.1325,49.787735,77758000
4/23/2019,51.107498,51.9375,50.974998,51.869999,50.505836,93292000
4/24/2019,51.84,52.119999,51.762501,51.790001,50.427944,70162400
4/25/2019,51.7075,51.939999,51.279999,51.32,49.970299,74172800
4/26/2019,51.224998,51.25,50.529999,51.075001,49.731747,74596400
4/29/2019,51.099998,51.4925,50.965,51.1525,49.807205,88818800
4/30/2019,50.764999,50.849998,49.7775,50.1675,48.84811,186139600
5/1/2019,52.470001,53.827499,52.307499,52.630001,51.24585,259309200
5/2/2019,52.459999,53.162498,52.032501,52.287498,50.912354,127985200
5/3/2019,52.7225,52.959999,52.557499,52.9375,51.545254,83569600
5/6/2019,51.072498,52.209999,50.875,52.119999,50.749264,129772400
5/7/2019,51.470001,51.855,50.2075,50.715,49.381214,155054800
5/8/2019,50.474998,51.334999,50.4375,50.724998,49.390953,105358000
5/9/2019,50.099998,50.419998,49.165001,50.18,48.860287,139634400
5/10/2019,49.355,49.712502,48.192501,49.294998,48.183395,164834800
5/13/2019,46.927502,47.369999,45.712502,46.43,45.383007,229722400
5/14/2019,46.602501,47.424999,46.352501,47.165001,46.101429,146118800
5/15/2019,46.567501,47.9375,46.505001,47.73,46.653694,106178800
5/16/2019,47.477501,48.1175,47.209999,47.52,46.448421,132125600
5/17/2019,46.732498,47.724998,46.689999,47.25,46.184517,131516400
5/20/2019,45.880001,46.087502,45.07,45.772499,44.740334,154449200
5/21/2019,46.305,47,46.174999,46.650002,45.598045,113459200
5/22/2019,46.165001,46.427502,45.637501,45.695,44.664574,118994400
5/23/2019,44.950001,45.134998,44.452499,44.915001,43.902168,146118800
5/24/2019,45.049999,45.535,44.654999,44.7425,43.733551,94858800
5/28/2019,44.73,45.147499,44.477501,44.557499,43.552731,111792800
5/29/2019,44.105,44.837502,44,44.345001,43.34502,113924800
5/30/2019,44.487499,44.807499,44.1675,44.575001,43.569836,84873600
5/31/2019,44.057499,44.497501,43.747501,43.767502,42.780552,108174400
6/3/2019,43.900002,44.48,42.567501,43.325001,42.348022,161584400
6/4/2019,43.860001,44.9575,43.630001,44.91,43.897285,123872000
6/5/2019,46.07,46.247501,45.285,45.634998,44.60593,119093600
6/6/2019,45.77,46.3675,45.537498,46.305,45.260822,90105200
6/7/2019,46.627499,47.98,46.442501,47.537498,46.465523,122737600
6/10/2019,47.952499,48.842499,47.904999,48.145,47.059334,104883600
6/11/2019,48.715,49,48.400002,48.702499,47.604263,107731600
6/12/2019,48.487499,48.9925,48.3475,48.547501,47.452755,73012800
6/13/2019,48.674999,49.197498,48.400002,48.537498,47.442978,86698400
6/14/2019,47.887501,48.397499,47.575001,48.185001,47.098431,75046000
6/17/2019,48.224998,48.740002,48.0425,48.4725,47.379444,58676400
6/18/2019,49.012501,50.072498,48.802502,49.612499,48.49374,106204000
6/19/2019,49.919998,49.970001,49.327499,49.467499,48.352005,84496800
6/20/2019,50.092499,50.1525,49.5075,49.865002,48.74054,86056000
6/21/2019,49.700001,50.212502,49.537498,49.695,48.574379,191202400
6/24/2019,49.634998,50.040001,49.5425,49.645,48.525513,72881600
6/25/2019,49.607498,49.814999,48.822498,48.892502,47.789982,84281200
6/26/2019,49.442501,50.247501,49.337502,49.950001,48.823624,104270000
6/27/2019,50.072498,50.392502,49.892502,49.935001,48.808968,83598800
6/28/2019,49.669998,49.875,49.262501,49.48,48.364223,124442400
7/1/2019,50.7925,51.122501,50.162498,50.387501,49.25127,109012000
7/2/2019,50.352501,50.782501,50.34,50.682499,49.539604,67740800
7/3/2019,50.82,51.110001,50.672501,51.102501,49.950142,45448000
7/5/2019,50.837502,51.27,50.724998,51.057499,49.906158,69062000
7/8/2019,50.202499,50.349998,49.602501,50.005001,48.877388,101354400
7/9/2019,49.799999,50.377499,49.702499,50.310001,49.17551,82312000
7/10/2019,50.462502,50.932499,50.389999,50.807499,49.661789,71588400
7/11/2019,50.827499,51.0975,50.427502,50.4375,49.300133,80767200
7/12/2019,50.612499,51,50.549999,50.825001,49.678898,70380800
7/15/2019,51.022499,51.467499,51,51.302502,50.14563,67789600
7/16/2019,51.147499,51.5275,50.875,51.125,49.972134,67467200
7/17/2019,51.012501,51.272499,50.817501,50.837502,49.691113,56430000
7/18/2019,51,51.470001,50.924999,51.415001,50.255596,74162400
7/19/2019,51.447498,51.625,50.59,50.647499,49.505394,83717200
7/22/2019,50.912498,51.807499,50.9025,51.805,50.636803,89111600
7/23/2019,52.115002,52.227501,51.822498,52.209999,51.032665,73420800
7/24/2019,51.9175,52.287498,51.7925,52.1675,50.991123,59966400
7/25/2019,52.2225,52.310001,51.682499,51.755001,50.587929,55638400
7/26/2019,51.869999,52.432499,51.785,51.935001,50.763874,70475600
7/29/2019,52.115002,52.66,52.110001,52.419998,51.237926,86693600
7/30/2019,52.189999,52.540001,51.827499,52.195,51.018002,135742800
7/31/2019,54.105,55.342499,52.825001,53.259998,52.05899,277125600
8/1/2019,53.474998,54.5075,51.685001,52.107498,50.932476,216071600
8/2/2019,51.3825,51.607498,50.407501,51.005001,49.854843,163448400
8/5/2019,49.497501,49.662498,48.145,48.334999,47.245045,209572000
8/6/2019,49.077499,49.517502,48.509998,49.25,48.139416,143299200
8/7/2019,48.852501,49.889999,48.455002,49.759998,48.637909,133457600
8/8/2019,50.049999,50.8825,49.8475,50.857498,49.710667,108038000
8/9/2019,50.325001,50.689999,49.822498,50.247501,49.301029,98478800
8/12/2019,49.904999,50.512501,49.787498,50.119999,49.17593,89927600
8/13/2019,50.255001,53.035,50.119999,52.2425,51.258453,188874000
8/14/2019,50.790001,51.610001,50.647499,50.6875,49.732746,146189600
8/15/2019,50.865002,51.285,49.9175,50.435001,49.485001,108909600
8/16/2019,51.07,51.790001,50.959999,51.625,50.65258,110481600
8/19/2019,52.654999,53.182499,52.5075,52.587502,51.596951,97654400
8/20/2019,52.720001,53.337502,52.580002,52.59,51.599403,107537200
8/21/2019,53.247501,53.412498,52.900002,53.16,52.158669,86141600
8/22/2019,53.297501,53.610001,52.6875,53.115002,52.114521,89014800
8/23/2019,52.357498,53.012501,50.25,50.66,49.705765,187272000
8/26/2019,51.465,51.797501,51.264999,51.622501,50.650127,104174400
8/27/2019,51.965,52.137501,50.8825,51.040001,50.078602,103493200
8/28/2019,51.025002,51.43,50.830002,51.3825,50.41465,63755200
8/29/2019,52.125,52.330002,51.665001,52.252499,51.268261,83962000
8/30/2019,52.540001,52.612499,51.799999,52.185001,51.202038,84573600
9/3/2019,51.607498,51.744999,51.055,51.424999,50.456348,80092000
9/4/2019,52.0975,52.369999,51.830002,52.297501,51.312416,76752400
9/5/2019,53,53.4925,52.877499,53.32,52.315651,95654800
9/6/2019,53.512501,53.605,53.127499,53.314999,52.310753,77449200
9/9/2019,53.709999,54.110001,52.767502,53.5425,52.533962,109237600
9/10/2019,53.465,54.195,52.927502,54.174999,53.154549,127111600
9/11/2019,54.517502,55.927502,54.432499,55.897499,54.844604,177158400
9/12/2019,56.200001,56.605,55.715,55.772499,54.721962,128906800
9/13/2019,55,55.197498,54.255001,54.6875,53.657398,159053200
9/16/2019,54.432499,55.032501,54.389999,54.974998,53.93948,84632400
9/17/2019,54.990002,55.205002,54.779999,55.174999,54.135715,73274800
9/18/2019,55.264999,55.712502,54.860001,55.692501,54.643471,101360000
9/19/2019,55.502499,55.939999,55.092499,55.240002,54.19949,88242400
9/20/2019,55.345001,55.639999,54.3675,54.432499,53.4072,221652400
9/23/2019,54.737499,54.959999,54.412498,54.68,53.650036,76662000
